,Amplitude
195,19.0
196,19.0
197,18.0
198,18.0
199,18.0
200,17.0
201,16.0
202,15.0
203,15.0
204,15.0
205,14.0
206,14.0
207,14.0
208,13.0
209,13.0
210,13.0
211,13.0
212,13.0
213,13.0
214,13.0
215,14.0
216,13.0
217,14.0
218,14.0
219,15.0
220,15.0
221,16.0
222,16.0
223,17.0
224,17.0
225,18.0
226,18.0
227,19.0
228,20.0
229,20.0
230,21.0
231,21.0
232,22.0
233,22.0
234,22.0
235,23.0
236,23.0
237,23.0
238,23.0
239,23.0
240,23.0
241,23.0
242,23.0
243,23.0
244,22.0
245,21.0
246,21.0
247,21.0
248,21.0
249,20.0
250,20.0
251,19.0
252,18.0
253,17.0
254,17.0
255,16.0
256,16.0
257,16.0
258,15.0
259,14.0
260,14.0
261,14.0
262,14.0
263,13.0
264,14.0
265,13.0
266,13.0
267,13.0
268,13.0
269,13.0
270,13.0
271,14.0
272,14.0
273,15.0
274,15.0
275,16.0
276,16.0
277,17.0
278,17.0
279,18.0
280,18.0
281,19.0
282,20.0
283,20.0
284,21.0
285,21.0
286,22.0
287,22.0
288,22.0
289,22.0
290,23.0
291,23.0
292,23.0
293,23.0
294,23.0
295,23.0
296,23.0
297,22.0
298,22.0
299,22.0
300,22.0
301,21.0
302,21.0
303,20.0
304,20.0
305,19.0
306,18.0
307,18.0
308,17.0
309,17.0
310,16.0
311,16.0
312,15.0
313,14.0
314,14.0
315,14.0
316,13.0
317,13.0
318,13.0
319,13.0
320,13.0
321,13.0
322,13.0
323,13.0
324,14.0
325,14.0
326,15.0
327,15.0
328,15.0
329,15.0
330,16.0
331,16.0
332,17.0
333,17.0
334,19.0
335,19.0
336,19.0
337,20.0
338,21.0
339,21.0
340,21.0
341,22.0
342,23.0
343,22.0
344,23.0
345,23.0
346,23.0
347,23.0
348,23.0
349,23.0
350,23.0
351,23.0
352,22.0
353,22.0
354,21.0
355,21.0
356,21.0
357,20.0
358,19.0
359,19.0
360,19.0
361,18.0
362,17.0
363,17.0
364,16.0
365,16.0
366,15.0
367,15.0
368,14.0
369,14.0
370,13.0
371,13.0
372,13.0
373,13.0
374,13.0
375,13.0
376,13.0
377,14.0
378,13.0
379,14.0
380,14.0
381,14.0
382,15.0
383,15.0
384,16.0
385,17.0
386,17.0
387,17.0
388,18.0
389,19.0
390,19.0
391,19.0
392,20.0
393,21.0
394,21.0
395,22.0
396,22.0
397,23.0
398,23.0
399,23.0
400,23.0
401,23.0
402,23.0
403,23.0
404,23.0
405,22.0
406,22.0
407,22.0
408,22.0
409,21.0
410,21.0
411,20.0
412,19.0
413,19.0
414,18.0
415,18.0
416,17.0
417,17.0
418,16.0
419,16.0
420,15.0
421,15.0
422,14.0
423,14.0
424,14.0
425,14.0
426,13.0
427,13.0
428,13.0
429,13.0
430,13.0
431,13.0
432,14.0
433,14.0
434,14.0
435,14.0
436,15.0
437,16.0
438,16.0
439,17.0
440,17.0
441,18.0
442,18.0
443,19.0
444,19.0
445,20.0
446,20.0
447,21.0
448,22.0
449,22.0
450,22.0
451,22.0
452,23.0
453,23.0
454,23.0
455,24.0
456,24.0
457,23.0
458,23.0
459,23.0
460,22.0
461,22.0
462,22.0
463,21.0
464,21.0
465,20.0
466,20.0
467,19.0
468,18.0
469,18.0
470,17.0
471,17.0
472,16.0
473,16.0
474,15.0
475,15.0
476,14.0
477,14.0
478,14.0
479,14.0
480,13.0
481,13.0
482,12.0
483,13.0
484,13.0
485,13.0
486,13.0
487,14.0
488,14.0
489,14.0
490,15.0
491,15.0
492,16.0
493,17.0
494,17.0
495,18.0
496,18.0
497,18.0
498,19.0
499,20.0
500,20.0
501,21.0
502,21.0
503,22.0
504,22.0
505,22.0
506,23.0
507,23.0
508,23.0
509,23.0
510,23.0
511,23.0
512,23.0
513,23.0
514,23.0
515,22.0
516,22.0
517,22.0
518,21.0
519,21.0
520,20.0
521,19.0
522,19.0
523,18.0
524,17.0
525,17.0
526,16.0
527,15.0
528,16.0
529,15.0
530,14.0
531,14.0
532,14.0
533,13.0
534,13.0
535,13.0
536,13.0
537,13.0
538,13.0
539,13.0
540,13.0
541,14.0
542,14.0
543,14.0
544,15.0
545,15.0
546,16.0
547,17.0
548,17.0
549,17.0
550,18.0
551,19.0
552,19.0
553,20.0
554,20.0
555,21.0
556,21.0
557,22.0
558,22.0
559,23.0
560,23.0
561,23.0
562,23.0
563,23.0
564,23.0
565,23.0
566,23.0
567,22.0
568,23.0
569,22.0
570,22.0
571,22.0
572,21.0
573,21.0
574,20.0
575,20.0
576,19.0
577,18.0
578,17.0
579,17.0
580,17.0
581,16.0
582,16.0
583,15.0
584,14.0
585,14.0
586,13.0
587,13.0
588,14.0
589,13.0
590,13.0
591,13.0
592,13.0
593,13.0
594,13.0
595,13.0
596,14.0
597,14.0
598,14.0
599,15.0
600,16.0
601,16.0
602,16.0
603,17.0
604,18.0
605,19.0
606,19.0
607,19.0
608,20.0
609,21.0
610,21.0
611,22.0
612,22.0
613,22.0
614,23.0
615,23.0
616,23.0
617,23.0
618,23.0
619,23.0
620,23.0
621,23.0
622,22.0
623,23.0
624,22.0
625,22.0
626,21.0
627,20.0
628,20.0
629,19.0
630,19.0
631,18.0
632,18.0
633,17.0
634,16.0
635,16.0
636,15.0
637,15.0
638,15.0
639,14.0
640,14.0
641,14.0
642,13.0
643,13.0
644,13.0
645,13.0
646,13.0
647,13.0
648,13.0
649,13.0
650,14.0
651,14.0
652,15.0
653,15.0
654,16.0
655,16.0
656,17.0
657,17.0
658,18.0
659,18.0
660,19.0
661,19.0
662,20.0
663,20.0
664,21.0
665,21.0
666,22.0
667,22.0
668,23.0
669,22.0
670,23.0
671,23.0
672,23.0
673,23.0
674,23.0
675,23.0
676,23.0
677,23.0
678,22.0
679,21.0
680,21.0
681,21.0
682,20.0
683,20.0
684,19.0
685,18.0
686,17.0
687,17.0
688,17.0
689,16.0
690,16.0
691,15.0
692,15.0
693,14.0
694,14.0
695,14.0
696,13.0
697,13.0
698,13.0
699,13.0
700,13.0
701,13.0
702,14.0
703,14.0
704,14.0
705,14.0
706,14.0
707,15.0
708,16.0
709,16.0
710,16.0
711,17.0
712,18.0
713,19.0
714,19.0
715,19.0
716,20.0
717,20.0
718,21.0
719,22.0
720,22.0
721,22.0
722,23.0
723,23.0
724,23.0
725,23.0
726,24.0
727,23.0
728,23.0
729,23.0
730,23.0
731,22.0
732,22.0
733,22.0
734,21.0
735,21.0
736,20.0
737,20.0
738,19.0
739,19.0
740,18.0
741,17.0
742,17.0
743,16.0
744,15.0
745,15.0
746,15.0
747,14.0
748,14.0
749,13.0
750,13.0
751,13.0
752,13.0
753,13.0
754,13.0
755,13.0
756,13.0
757,14.0
758,13.0
759,14.0
760,14.0
761,15.0
762,15.0
763,16.0
764,16.0
765,17.0
766,18.0
767,18.0
768,19.0
769,19.0
770,20.0
771,20.0
772,21.0
773,21.0
774,22.0
775,22.0
776,22.0
777,23.0
778,23.0
779,23.0
780,23.0
781,23.0
782,23.0
783,23.0
784,23.0
785,22.0
786,22.0
787,22.0
788,22.0
789,21.0
790,20.0
791,20.0
792,19.0
793,18.0
794,18.0
795,18.0
796,17.0
797,16.0
798,16.0
799,15.0
800,14.0
801,14.0
802,14.0
803,14.0
804,14.0
805,13.0
806,13.0
807,13.0
808,14.0
809,13.0
810,13.0
811,13.0
812,14.0
813,14.0
814,14.0
815,15.0
816,15.0
817,16.0
818,16.0
819,17.0
820,18.0
821,18.0
822,19.0
823,19.0
824,20.0
825,20.0
826,21.0
827,21.0
828,22.0
829,22.0
830,22.0
831,23.0
832,23.0
833,23.0
834,23.0
835,23.0
836,23.0
837,23.0
838,22.0
839,22.0
840,22.0
841,22.0
842,21.0
843,21.0
844,20.0
845,20.0
846,20.0
847,19.0
848,18.0
849,17.0
850,17.0
851,16.0
852,16.0
853,15.0
854,15.0
855,14.0
856,14.0
857,14.0
858,13.0
859,14.0
860,13.0
861,13.0
862,13.0
863,13.0
864,13.0
865,13.0
866,13.0
867,14.0
868,14.0
869,15.0
870,15.0
871,16.0
872,16.0
873,17.0
874,18.0
875,18.0
876,19.0
877,19.0
878,20.0
879,20.0
880,21.0
881,21.0
882,22.0
883,22.0
884,22.0
885,22.0
886,23.0
887,23.0
888,23.0
889,23.0
890,23.0
891,23.0
892,23.0
893,22.0
894,22.0
895,22.0
896,22.0
897,21.0
898,20.0
899,20.0
900,19.0
901,19.0
902,18.0
903,18.0
904,17.0
905,16.0
906,16.0
907,15.0
908,15.0
909,14.0
910,14.0
911,14.0
912,13.0
913,13.0
914,13.0
915,13.0
916,13.0
917,13.0
918,13.0
919,13.0
920,13.0
921,14.0
922,14.0
923,15.0
924,15.0
925,16.0
926,16.0
927,17.0
928,17.0
929,18.0
930,18.0
931,19.0
932,19.0
933,20.0
934,21.0
935,21.0
936,22.0
937,22.0
938,22.0
939,23.0
940,23.0
941,23.0
942,23.0
943,23.0
944,23.0
945,23.0
946,22.0
947,22.0
948,22.0
949,22.0
950,21.0
951,21.0
952,21.0
953,20.0
954,20.0
955,19.0
956,18.0
957,18.0
958,17.0
959,17.0
960,16.0
961,15.0
962,15.0
963,15.0
964,15.0
965,14.0
966,14.0
967,13.0
968,13.0
969,13.0
970,13.0
971,13.0
972,13.0
973,13.0
974,13.0
975,14.0
976,14.0
977,14.0
978,15.0
979,16.0
980,16.0
981,16.0
982,17.0
983,18.0
984,19.0
985,19.0
986,19.0
987,20.0
988,20.0
989,21.0
990,21.0
991,22.0
992,22.0
993,23.0
994,23.0
995,23.0
996,23.0
997,23.0
998,23.0
999,23.0
1000,23.0
1001,22.0
1002,22.0
1003,22.0
1004,21.0
1005,21.0
1006,21.0
1007,20.0
1008,19.0
1009,20.0
1010,18.0
1011,18.0
1012,17.0
1013,16.0
1014,16.0
1015,16.0
1016,15.0
1017,14.0
1018,14.0
1019,14.0
1020,14.0
1021,13.0
1022,13.0
1023,13.0
1024,13.0
1025,13.0
1026,13.0
1027,14.0
1028,14.0
1029,14.0
1030,14.0
1031,15.0
1032,15.0
1033,16.0
1034,16.0
1035,17.0
1036,17.0
1037,17.0
1038,18.0
1039,19.0
1040,19.0
1041,20.0
1042,21.0
1043,21.0
1044,21.0
1045,22.0
1046,23.0
1047,23.0
1048,22.0
1049,23.0
1050,23.0
1051,23.0
1052,23.0
1053,23.0
1054,23.0
1055,23.0
1056,23.0
1057,22.0
1058,22.0
1059,21.0
1060,21.0
1061,21.0
1062,20.0
1063,19.0
1064,19.0
1065,18.0
1066,17.0
1067,16.0
1068,16.0
1069,16.0
1070,15.0
1071,15.0
1072,14.0
1073,14.0
1074,14.0
1075,13.0
1076,13.0
1077,13.0
1078,13.0
1079,13.0
1080,13.0
1081,13.0
1082,13.0
1083,14.0
1084,14.0
1085,14.0
1086,15.0
1087,15.0
1088,16.0
1089,16.0
1090,16.0
1091,18.0
1092,18.0
1093,19.0
1094,19.0
1095,20.0
1096,20.0
1097,21.0
1098,21.0
1099,22.0
1100,22.0
1101,22.0
1102,22.0
1103,23.0
1104,23.0
1105,23.0
1106,23.0
1107,23.0
1108,23.0
1109,22.0
1110,22.0
1111,23.0
1112,21.0
1113,21.0
1114,21.0
1115,20.0
1116,20.0
1117,19.0
1118,19.0
1119,18.0
1120,17.0
1121,17.0
1122,16.0
1123,16.0
1124,15.0
1125,15.0
1126,14.0
1127,14.0
1128,13.0
1129,14.0
1130,13.0
1131,13.0
1132,12.0
1133,13.0
1134,13.0
1135,13.0
1136,13.0
1137,13.0
1138,14.0
1139,14.0
1140,15.0
1141,15.0
1142,16.0
1143,17.0
1144,17.0
1145,18.0
1146,18.0
1147,19.0
1148,19.0
1149,20.0
1150,20.0
1151,21.0
1152,21.0
1153,22.0
1154,22.0
1155,23.0
1156,23.0
1157,23.0
1158,23.0
1159,23.0
1160,23.0
1161,23.0
1162,23.0
1163,23.0
1164,23.0
1165,22.0
1166,22.0
1167,22.0
1168,21.0
1169,20.0
1170,19.0
1171,19.0
1172,19.0
1173,19.0
1174,17.0
1175,17.0
1176,16.0
1177,15.0
1178,15.0
1179,15.0
1180,14.0
1181,14.0
1182,14.0
1183,14.0
1184,13.0
1185,13.0
1186,13.0
1187,13.0
1188,13.0
1189,13.0
1190,13.0
1191,14.0
1192,13.0
1193,14.0
1194,15.0
1195,15.0
1196,16.0
1197,16.0
1198,17.0
1199,18.0
1200,18.0
1201,19.0
1202,19.0
1203,20.0
1204,20.0
1205,21.0
1206,21.0
1207,22.0
1208,22.0
1209,22.0
1210,23.0
1211,23.0
1212,23.0
1213,23.0
1214,23.0
1215,22.0
1216,23.0
1217,23.0
1218,22.0
1219,22.0
1220,22.0
1221,21.0
1222,21.0
1223,21.0
1224,20.0
1225,20.0
1226,19.0
1227,19.0
1228,18.0
1229,17.0
1230,16.0
1231,16.0
1232,15.0
1233,15.0
1234,14.0
1235,14.0
1236,14.0
1237,13.0
1238,13.0
1239,13.0
1240,13.0
1241,13.0
1242,13.0
1243,13.0
1244,14.0
1245,14.0
1246,14.0
1247,14.0
1248,15.0
1249,15.0
1250,16.0
1251,16.0
1252,16.0
1253,17.0
1254,18.0
1255,18.0
1256,19.0
1257,19.0
1258,20.0
1259,21.0
1260,21.0
1261,22.0
1262,22.0
1263,22.0
1264,23.0
1265,23.0
1266,23.0
1267,23.0
1268,23.0
1269,23.0
1270,23.0
1271,22.0
1272,22.0
1273,22.0
1274,22.0
1275,22.0
1276,21.0
1277,21.0
1278,20.0
1279,20.0
1280,19.0
1281,18.0
1282,18.0
1283,17.0
1284,16.0
1285,16.0
1286,15.0
1287,15.0
1288,14.0
1289,14.0
1290,14.0
1291,14.0
1292,13.0
1293,13.0
1294,13.0
1295,13.0
1296,13.0
1297,13.0
1298,13.0
1299,13.0
1300,14.0
1301,14.0
1302,14.0
1303,15.0
1304,16.0
1305,16.0
1306,17.0
1307,17.0
1308,17.0
1309,18.0
1310,19.0
1311,19.0
1312,20.0
1313,21.0
1314,21.0
1315,21.0
1316,22.0
1317,23.0
1318,22.0
1319,22.0
1320,22.0
1321,23.0
1322,23.0
1323,23.0
1324,23.0
1325,22.0
1326,23.0
1327,22.0
1328,22.0
1329,22.0
1330,21.0
1331,20.0
1332,20.0
1333,19.0
1334,19.0
1335,19.0
1336,17.0
1337,18.0
1338,16.0
1339,16.0
1340,15.0
1341,15.0
1342,15.0
1343,14.0
1344,14.0
1345,13.0
1346,13.0
1347,13.0
1348,13.0
1349,13.0
1350,13.0
1351,13.0
1352,13.0
1353,14.0
1354,13.0
1355,14.0
1356,15.0
1357,15.0
1358,16.0
1359,16.0
1360,17.0
1361,17.0
1362,17.0
1363,18.0
1364,19.0
1365,20.0
1366,20.0
1367,20.0
1368,21.0
1369,21.0
1370,21.0
1371,22.0
1372,22.0
1373,23.0
1374,23.0
1375,23.0
1376,23.0
1377,23.0
1378,23.0
1379,23.0
1380,23.0
1381,22.0
1382,22.0
1383,22.0
1384,21.0
1385,21.0
1386,20.0
1387,20.0
1388,19.0
1389,18.0
1390,18.0
1391,17.0
1392,17.0
1393,16.0
1394,15.0
1395,15.0
1396,15.0
1397,14.0
1398,14.0
1399,14.0
1400,13.0
1401,13.0
1402,13.0
1403,13.0
1404,13.0
1405,13.0
1406,13.0
1407,13.0
1408,14.0
1409,14.0
1410,14.0
1411,15.0
1412,16.0
1413,16.0
1414,16.0
1415,17.0
1416,18.0
1417,18.0
1418,19.0
1419,19.0
1420,20.0
1421,21.0
1422,21.0
1423,22.0
1424,22.0
1425,22.0
1426,22.0
1427,23.0
1428,23.0
1429,23.0
1430,23.0
1431,23.0
1432,23.0
1433,23.0
1434,23.0
1435,22.0
1436,22.0
1437,22.0
1438,21.0
1439,21.0
1440,20.0
1441,20.0
1442,19.0
1443,19.0
1444,18.0
1445,18.0
1446,17.0
1447,16.0
1448,16.0
1449,15.0
1450,14.0
1451,14.0
1452,14.0
1453,14.0
1454,13.0
1455,14.0
1456,13.0
1457,13.0
1458,13.0
1459,13.0
1460,13.0
1461,13.0
1462,13.0
1463,14.0
1464,14.0
1465,14.0
1466,15.0
1467,16.0
1468,16.0
1469,17.0
1470,18.0
1471,18.0
1472,18.0
1473,19.0
1474,20.0
1475,20.0
1476,21.0
1477,22.0
1478,22.0
1479,22.0
1480,23.0
1481,23.0
1482,23.0
1483,23.0
1484,23.0
1485,23.0
1486,23.0
1487,23.0
1488,23.0
1489,22.0
1490,22.0
1491,22.0
1492,22.0
1493,21.0
1494,20.0
1495,20.0
1496,19.0
1497,19.0
1498,18.0
1499,18.0
1500,17.0
1501,16.0
1502,16.0
1503,15.0
1504,15.0
1505,14.0
1506,14.0
1507,13.0
1508,14.0
1509,13.0
1510,13.0
1511,13.0
1512,13.0
1513,13.0
1514,13.0
1515,13.0
1516,14.0
1517,14.0
1518,14.0
1519,15.0
1520,15.0
1521,15.0
1522,16.0
1523,17.0
1524,17.0
1525,18.0
1526,18.0
1527,19.0
1528,20.0
1529,20.0
1530,21.0
1531,21.0
1532,22.0
1533,22.0
1534,22.0
1535,23.0
1536,23.0
1537,23.0
1538,23.0
1539,23.0
1540,23.0
1541,23.0
1542,23.0
1543,23.0
1544,22.0
1545,22.0
1546,22.0
1547,21.0
1548,21.0
1549,20.0
1550,19.0
1551,19.0
1552,18.0
1553,17.0
1554,17.0
1555,17.0
1556,16.0
1557,15.0
1558,15.0
1559,15.0
1560,14.0
1561,14.0
1562,13.0
1563,13.0
1564,13.0
1565,13.0
1566,13.0
1567,13.0
1568,13.0
1569,13.0
1570,13.0
1571,14.0
1572,14.0
1573,15.0
1574,15.0
1575,16.0
1576,16.0
1577,16.0
1578,17.0
1579,18.0
1580,18.0
1581,19.0
1582,20.0
1583,20.0
1584,21.0
1585,21.0
1586,22.0
1587,22.0
1588,23.0
1589,22.0
1590,23.0
1591,23.0
1592,23.0
1593,23.0
1594,23.0
1595,23.0
1596,23.0
1597,22.0
1598,23.0
1599,22.0
1600,21.0
1601,21.0
1602,21.0
1603,20.0
1604,19.0
1605,19.0
1606,18.0
1607,18.0
1608,17.0
1609,17.0
1610,16.0
1611,16.0
1612,15.0
1613,15.0
1614,14.0
1615,14.0
1616,13.0
1617,13.0
1618,13.0
1619,13.0
1620,13.0
1621,13.0
1622,13.0
1623,13.0
1624,13.0
1625,14.0
1626,14.0
1627,15.0
1628,15.0
1629,15.0
1630,16.0
1631,17.0
1632,17.0
1633,18.0
1634,18.0
1635,19.0
1636,19.0
1637,20.0
1638,20.0
1639,21.0
1640,22.0
1641,22.0
1642,22.0
1643,23.0
1644,23.0
1645,23.0
1646,23.0
1647,24.0
1648,23.0
1649,23.0
1650,23.0
1651,23.0
1652,22.0
1653,22.0
1654,22.0
1655,21.0
1656,21.0
1657,20.0
1658,20.0
1659,19.0
1660,18.0
1661,18.0
1662,17.0
1663,17.0
1664,16.0
1665,16.0
1666,15.0
1667,15.0
1668,14.0
1669,14.0
1670,14.0
1671,13.0
1672,13.0
1673,13.0
1674,13.0
1675,13.0
1676,13.0
1677,13.0
1678,13.0
1679,14.0
1680,14.0
1681,15.0
1682,15.0
1683,16.0
1684,16.0
1685,17.0
1686,17.0
1687,17.0
1688,18.0
1689,19.0
1690,19.0
1691,20.0
1692,21.0
1693,21.0
1694,21.0
1695,22.0
1696,22.0
1697,23.0
1698,22.0
1699,23.0
1700,23.0
1701,23.0
1702,23.0
1703,23.0
1704,23.0
1705,23.0
1706,22.0
1707,22.0
1708,22.0
1709,21.0
1710,21.0
1711,20.0
1712,20.0
1713,19.0
1714,18.0
1715,18.0
1716,17.0
1717,17.0
1718,16.0
1719,16.0
1720,15.0
1721,15.0
1722,14.0
1723,14.0
1724,14.0
1725,14.0
1726,13.0
1727,13.0
1728,13.0
1729,13.0
1730,13.0
1731,13.0
1732,14.0
1733,14.0
1734,14.0
1735,14.0
1736,15.0
1737,15.0
1738,16.0
1739,16.0
1740,17.0
1741,18.0
1742,18.0
1743,19.0
1744,20.0
1745,20.0
1746,20.0
1747,21.0
1748,21.0
1749,22.0
1750,22.0
1751,22.0
1752,23.0
1753,23.0
1754,23.0
1755,23.0
1756,23.0
1757,23.0
1758,23.0
1759,23.0
1760,22.0
1761,22.0
1762,22.0
1763,21.0
1764,21.0
1765,20.0
1766,20.0
1767,20.0
1768,19.0
1769,18.0
1770,17.0
1771,17.0
1772,16.0
1773,16.0
1774,15.0
1775,15.0
1776,14.0
1777,14.0
1778,14.0
1779,13.0
1780,13.0
1781,13.0
1782,13.0
1783,13.0
1784,13.0
1785,13.0
1786,13.0
1787,14.0
1788,14.0
1789,14.0
1790,15.0
1791,15.0
1792,16.0
1793,16.0
1794,17.0
1795,17.0
1796,18.0
1797,19.0
1798,19.0
1799,20.0
1800,20.0
1801,21.0
1802,21.0
1803,22.0
1804,22.0
1805,23.0
1806,23.0
1807,23.0
1808,23.0
1809,23.0
1810,23.0
1811,23.0
1812,23.0
1813,23.0
1814,23.0
1815,22.0
1816,22.0
1817,22.0
1818,21.0
1819,20.0
1820,20.0
1821,20.0
1822,18.0
1823,18.0
1824,17.0
1825,17.0
1826,16.0
1827,16.0
1828,15.0
1829,15.0
1830,14.0
1831,14.0
1832,14.0
1833,13.0
1834,13.0
1835,13.0
1836,13.0
1837,13.0
1838,13.0
1839,13.0
1840,13.0
1841,13.0
1842,14.0
1843,14.0
1844,14.0
1845,15.0
1846,15.0
1847,16.0
1848,16.0
1849,17.0
1850,18.0
1851,18.0
1852,19.0
1853,19.0
1854,20.0
1855,20.0
1856,21.0
1857,22.0
1858,22.0
1859,22.0
1860,22.0
1861,23.0
1862,23.0
1863,23.0
1864,23.0
1865,23.0
1866,23.0
1867,23.0
1868,22.0
1869,22.0
1870,22.0
1871,21.0
1872,21.0
1873,21.0
1874,20.0
1875,19.0
1876,19.0
1877,18.0
1878,17.0
1879,17.0
1880,17.0
1881,16.0
1882,15.0
1883,15.0
1884,14.0
1885,14.0
1886,14.0
1887,14.0
1888,13.0
1889,13.0
1890,13.0
1891,13.0
1892,13.0
1893,13.0
1894,13.0
1895,13.0
1896,14.0
1897,15.0
1898,15.0
1899,15.0
1900,16.0
1901,16.0
1902,17.0
1903,17.0
1904,18.0
1905,18.0
1906,19.0
1907,19.0
1908,20.0
1909,21.0
1910,21.0
1911,21.0
1912,22.0
1913,22.0
1914,23.0
1915,23.0
1916,23.0
1917,23.0
1918,23.0
1919,23.0
1920,23.0
1921,22.0
1922,23.0
1923,23.0
1924,22.0
1925,21.0
1926,21.0
1927,21.0
1928,20.0
1929,20.0
1930,19.0
1931,18.0
1932,18.0
1933,17.0
1934,17.0
1935,16.0
1936,16.0
1937,15.0
1938,14.0
1939,14.0
1940,14.0
1941,14.0
1942,13.0
1943,13.0
1944,13.0
1945,13.0
1946,13.0
1947,13.0
1948,13.0
1949,14.0
1950,14.0
1951,14.0
1952,14.0
1953,15.0
1954,16.0
1955,16.0
1956,17.0
1957,17.0
1958,18.0
1959,18.0
1960,19.0
1961,19.0
1962,20.0
1963,21.0
1964,21.0
1965,22.0
1966,22.0
1967,22.0
1968,22.0
1969,23.0
1970,23.0
1971,23.0
1972,23.0
1973,23.0
1974,23.0
1975,22.0
1976,23.0
1977,22.0
1978,22.0
1979,22.0
1980,21.0
1981,21.0
1982,20.0
1983,20.0
1984,19.0
1985,19.0
1986,18.0
1987,17.0
1988,16.0
1989,16.0
1990,16.0
1991,15.0
1992,14.0
1993,14.0
1994,14.0
1995,14.0
1996,13.0
1997,13.0
1998,13.0
1999,13.0
2000,13.0
2001,13.0
2002,13.0
2003,14.0
2004,13.0
2005,14.0
2006,15.0
2007,15.0
2008,15.0
2009,16.0
2010,16.0
2011,17.0
2012,17.0
2013,18.0
2014,19.0
2015,19.0
2016,20.0
2017,20.0
2018,21.0
2019,21.0
2020,22.0
2021,22.0
2022,23.0
2023,23.0
2024,23.0
2025,23.0
2026,23.0
2027,23.0
2028,23.0
2029,23.0
2030,22.0
2031,22.0
2032,22.0
2033,22.0
2034,21.0
2035,21.0
2036,20.0
2037,20.0
2038,19.0
2039,19.0
2040,17.0
2041,18.0
2042,17.0
2043,16.0
2044,16.0
2045,15.0
2046,15.0
2047,14.0
2048,14.0
2049,14.0
2050,13.0
2051,13.0
2052,13.0
2053,13.0
2054,13.0
2055,13.0
2056,13.0
2057,14.0
2058,13.0
2059,14.0
2060,14.0
2061,15.0
2062,16.0
2063,16.0
2064,16.0
2065,17.0
2066,17.0
2067,18.0
2068,18.0
2069,19.0
2070,20.0
2071,20.0
2072,21.0
2073,22.0
2074,22.0
2075,22.0
2076,23.0
2077,23.0
2078,23.0
2079,23.0
2080,23.0
2081,23.0
2082,23.0
2083,23.0
2084,23.0
2085,23.0
2086,22.0
2087,22.0
2088,21.0
2089,21.0
2090,20.0
2091,20.0
2092,19.0
2093,19.0
2094,18.0
2095,17.0
2096,17.0
2097,16.0
2098,15.0
2099,15.0
2100,15.0
2101,14.0
2102,14.0
2103,14.0
2104,13.0
2105,13.0
2106,13.0
2107,13.0
2108,13.0
2109,13.0
2110,13.0
2111,14.0
2112,13.0
2113,14.0
2114,15.0
2115,14.0
2116,15.0
2117,16.0
2118,16.0
2119,17.0
2120,17.0
2121,18.0
2122,19.0
2123,19.0
2124,20.0
2125,20.0
2126,21.0
2127,22.0
2128,22.0
2129,22.0
2130,22.0
2131,22.0
2132,23.0
2133,23.0
2134,23.0
2135,23.0
2136,23.0
2137,23.0
2138,22.0
2139,23.0
